peliculas_no_2_6	1	1	La	el	da0fs0	article	-	-	-	
peliculas_no_2_6	1	2	película	película	ncfs000	common	-	-	-	
peliculas_no_2_6	1	3	esta	este	dd0fs0	demonstrative	-	-	-	
peliculas_no_2_6	1	4	currada	currar	vmp00sf	main	-	-	-	
peliculas_no_2_6	1	5	en_cuanto_a	en_cuanto_a	sps00	preposition	-	-	-	
peliculas_no_2_6	1	6	la	el	da0fs0	article	-	-	-	
peliculas_no_2_6	1	7	calidad	calidad	ncfs000	common	-	-	-	
peliculas_no_2_6	1	8	de	de	sps00	preposition	-	-	-	
peliculas_no_2_6	1	9	los	el	da0mp0	article	-	-	-	
peliculas_no_2_6	1	10	dibujos	dibujo	ncmp000	common	-	-	-	
peliculas_no_2_6	1	11	,	,	fc	-	-	-	-	
peliculas_no_2_6	1	12	de	de	sps00	preposition	-	-	-	
peliculas_no_2_6	1	13	verdad	verdad	ncfs000	common	-	-	-	
peliculas_no_2_6	1	14	que	que	pr0cn000	relative	-	-	-	
peliculas_no_2_6	1	15	está	estar	vaip3s0	auxiliary	-	-	-	
peliculas_no_2_6	1	16	muy	muy	rg	-	-	-	-	
peliculas_no_2_6	1	17	bien	bien	rg	-	-	-	-	
peliculas_no_2_6	1	18	hecha	hacer	vmp00sf	main	-	-	-	
peliculas_no_2_6	1	19	y	y	cc	coordinating	-	-	-	
peliculas_no_2_6	1	20	el	el	da0ms0	article	-	-	-	
peliculas_no_2_6	1	21	argumento	argumento	ncms000	common	-	-	-	
peliculas_no_2_6	1	22	pampoco	pampoco	rg	-	-	-	-	
peliculas_no_2_6	1	23	está	estar	vaip3s0	auxiliary	-	-	-	
peliculas_no_2_6	1	24	mal	mal	rg	-	-	-	-	
peliculas_no_2_6	1	25	,	,	fc	-	-	-	-	
peliculas_no_2_6	1	26	pero	pero	cc	coordinating	-	-	-	
peliculas_no_2_6	1	27	creo	crear	vmip1s0	main	-	-	-	
peliculas_no_2_6	1	28	que	que	cs	subordinating	-	-	-	
peliculas_no_2_6	1	29	no	no	rn	negative	no	-	-	
peliculas_no_2_6	1	30	lo	lo	pp3cna00	personal	-	-	-	
peliculas_no_2_6	1	31	han	haber	vaip3p0	auxiliary	-	-	-	
peliculas_no_2_6	1	32	enfocado	enfocar	vmp00sm	main	-	-	-	
peliculas_no_2_6	1	33	desde	desde	sps00	preposition	-	-	-	
peliculas_no_2_6	1	34	un	uno	di0ms0	indefinite	-	-	-	
peliculas_no_2_6	1	35	punto	punto	ncms000	common	-	-	-	
peliculas_no_2_6	1	36	de	de	sps00	preposition	-	-	-	
peliculas_no_2_6	1	37	vista	vista	ncfs000	common	-	-	-	
peliculas_no_2_6	1	38	entretenido	entretener	vmp00sm	main	-	-	-	
peliculas_no_2_6	1	39	.	.	fp	-	-	-	-	

peliculas_no_2_6	2	1	O_sea	o_sea	np00000	proper	***	
peliculas_yes_4_12	4	3	tiroteo	tiroteo	ncms000	common	***	
peliculas_yes_4_12	4	4	un	uno	di0ms0	indefinite	***	
peliculas_yes_4_12	4	5	hombre	hombre	ncms000	common	***	
peliculas_yes_4_12	4	6	escribe	escribir	vmip3s0	main	***	
peliculas_yes_4_12	4	7	notas	nota	ncfp000	common	***	
peliculas_yes_4_12	4	8	en	en	sps00	preposition	***	
peliculas_yes_4_12	4	9	su	su	dp3cs0	possessive	***	
peliculas_yes_4_12	4	10	cuaderno	cuaderno	ncms000	common	***	
peliculas_yes_4_12	4	11	.	.	fp	-	***	

peliculas_yes_4_12	5	1	¿	¿	fia	-	***	
peliculas_yes_4_12	5	2	Cuál	cuál	pt0cs000	interrogative	***	
peliculas_yes_4_12	5	3	es	ser	vsip3s0	semiauxiliary	***	
peliculas_yes_4_12	5	4	la	el	da0fs0	article	***	
peliculas_yes_4_12	5	5	razón	razón	ncfs000	common	***	
peliculas_yes_4_12	5	6	que	que	pr0cn000	relative	***	
peliculas_yes_4_12	5	7	lleva	llevar	vmip3s0	main	***	
peliculas_yes_4_12	5	8	a	a	sps00	preposition	***	
peliculas_yes_4_12	5	9	este	este	dd0ms0	demonstrative	***	
peliculas_yes_4_12	5	10	hombre	hombre	ncms000	common	***	
peliculas_yes_4_12	5	11	a	a	sps00	preposition	***	
peliculas_yes_4_12	5	12	hacer	hacer	vmn0000	main	***	
peliculas_yes_4_12	5	13	eso	ese	pd0ns000	demonstrative	***	
peliculas_yes_4_12	5	14	?	?	fit	-	***	

peliculas_yes_4_12	6	1	Se	se	p00cn000	-	***	
peliculas_yes_4_12	6	2	pregunta	preguntar	vmip3s0	main	***	
peliculas_yes_4_12	6	3	el	el	da0ms0	article	***	
peliculas_yes_4_12	6	4	profesor	profesor	ncms000	common	***	
peliculas_yes_4_12	6	5	Arhur_Seldom	arhur_seldom	np00000	proper	***	
peliculas_yes_4_12	6	6	(	(	fpa	-	***	
peliculas_yes_4_12	6	7	John_Hurt	john_hurt	np00000	proper	***	
peliculas_yes_4_12	6	8	)	)	fpt	-	***	
peliculas_yes_4_12	6	9	.	.	fp	-	***	

peliculas_yes_4_12	7	1	Se	se	p00cn000	-	***	
peliculas_yes_4_12	7	2	trata	tratar	vmip3s0	main	***	
peliculas_yes_4_12	7	3	de	de	sps00	preposition	***	
peliculas_yes_4_12	7	4	Ludwig_Wittgenstein	ludwig_wittgenstein	np00000	proper	***	
peliculas_yes_4_12	7	5	(	(	fpa	-	***	
peliculas_yes_4_12	7	6	Tom_Frederic	tom_frederic	np00000	proper	***	
peliculas_yes_4_12	7	7	)	)	fpt	-	***	
peliculas_yes_4_12	7	8	y	y	cc	coordinating	***	
peliculas_yes_4_12	7	9	está	estar	vaip3s0	auxiliary	***	
peliculas_yes_4_12	7	10	escribiendo	escribir	vmg0000	main	***	
peliculas_yes_4_12	7	11	el	el	da0ms0	article	***	
peliculas_yes_4_12	7	12	Tractatus_Logico-Philosophicus	tractatus_logico-philosophicus	np00000	proper	***	
peliculas_yes_4_12	7	13	…	…	fz	-	***	

peliculas_yes_4_12	8	1	En	en	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	2	realidad	realidad	ncfs000	common	-	-	-	
peliculas_yes_4_12	8	3	no	no	rn	negative	no	-	-	
peliculas_yes_4_12	8	4	creo	crear	vmip1s0	main	-	-	-	
peliculas_yes_4_12	8	5	yo	yo	pp1csn00	personal	-	-	-	
peliculas_yes_4_12	8	6	que	que	cs	subordinating	-	-	-	
peliculas_yes_4_12	8	7	Wittgenstein	wittgenstein	np00000	proper	-	-	-	
peliculas_yes_4_12	8	8	lo	lo	pp3cna00	personal	-	-	-	
peliculas_yes_4_12	8	9	escribiese	escribir	vmsi3s0	main	-	-	-	
peliculas_yes_4_12	8	10	así	así	rg	-	-	-	-	
peliculas_yes_4_12	8	11	exactamente	exactamente	rg	-	-	-	-	
peliculas_yes_4_12	8	12	,	,	fc	-	-	-	-	
peliculas_yes_4_12	8	13	sentado	sentar	vmp00sm	main	-	-	-	
peliculas_yes_4_12	8	14	en_mitad_de	en_mitad_de	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	15	los	el	da0mp0	article	-	-	-	
peliculas_yes_4_12	8	16	dos	2	z	-	-	-	-	
peliculas_yes_4_12	8	17	frentes	frente	ncmp000	common	-	-	-	
peliculas_yes_4_12	8	18	con	con	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	19	las	el	da0fp0	article	-	-	-	
peliculas_yes_4_12	8	20	balas	bala	ncfp000	common	-	-	-	
peliculas_yes_4_12	8	21	pasando	pasar	vmg0000	main	-	-	-	
peliculas_yes_4_12	8	22	a	a	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	23	su	su	dp3cs0	possessive	-	-	-	
peliculas_yes_4_12	8	24	lado	lado	ncms000	common	-	-	-	
peliculas_yes_4_12	8	25	,	,	fc	-	-	-	-	
peliculas_yes_4_12	8	26	pues	pues	cs	subordinating	-	-	-	
peliculas_yes_4_12	8	27	hubiese	haber	vasi1s0	auxiliary	-	-	-	
peliculas_yes_4_12	8	28	vuelto	volver	vmp00sm	main	-	-	-	
peliculas_yes_4_12	8	29	de	de	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	30	la	el	da0fs0	article	-	-	-	
peliculas_yes_4_12	8	31	guerra	guerra	ncfs000	common	-	-	-	
peliculas_yes_4_12	8	32	,	,	fc	-	-	-	-	
peliculas_yes_4_12	8	33	si_acaso	si_acaso	rg	-	-	-	-	
peliculas_yes_4_12	8	34	,	,	fc	-	-	-	-	
peliculas_yes_4_12	8	35	con	con	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	36	una	uno	di0fs0	indefinite	-	-	-	
peliculas_yes_4_12	8	37	fama	fama	ncfs000	common	-	-	-	
peliculas_yes_4_12	8	38	bien	bien	rg	-	-	-	-	
peliculas_yes_4_12	8	39	diferente	diferente	aq0cs0	qualificative	-	-	-	
peliculas_yes_4_12	8	40	de	de	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	41	la	el	da0fs0	article	-	-	-	
peliculas_yes_4_12	8	42	que	que	pr0cn000	relative	-	-	-	
peliculas_yes_4_12	8	43	consiguió	conseguir	vmis3s0	main	-	-	-	
peliculas_yes_4_12	8	44	en	en	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	45	realidad	realidad	ncfs000	common	-	-	-	
peliculas_yes_4_12	8	46	;	;	fx	-	-	-	-	
peliculas_yes_4_12	8	47	pero	pero	cc	coordinating	-	-	-	
peliculas_yes_4_12	8	48	es	ser	vsip3s0	semiauxiliary	-	-	-	
peliculas_yes_4_12	8	49	cierto	cierto	aq0ms0	qualificative	-	-	-	
peliculas_yes_4_12	8	50	que	que	cs	subordinating	-	-	-	
peliculas_yes_4_12	8	51	lo	lo	pp3cna00	personal	-	-	-	
peliculas_yes_4_12	8	52	hizo	hacer	vmis3s0	main	-	-	-	
peliculas_yes_4_12	8	53	(	(	fpa	-	-	-	-	
peliculas_yes_4_12	8	54	escribir	escribir	vmn0000	main	-	-	-	
peliculas_yes_4_12	8	55	el	el	da0ms0	article	-	-	-	
peliculas_yes_4_12	8	56	Tractatus	tractatus	np00000	proper	-	-	-	
peliculas_yes_4_12	8	57	)	)	fpt	-	-	-	-	
peliculas_yes_4_12	8	58	mientras	mientras	cs	subordinating	-	-	-	
peliculas_yes_4_12	8	59	luchaba	luchar	vmii3s0	main	-	-	-	
peliculas_yes_4_12	8	60	como	como	cs	subordinating	-	-	-	
peliculas_yes_4_12	8	61	artillero	artillero	ncms000	common	-	-	-	
peliculas_yes_4_12	8	62	de	de	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	63	el	el	da0ms0	article	-	-	-	
peliculas_yes_4_12	8	64	ejército	ejército	ncms000	common	-	-	-	
peliculas_yes_4_12	8	65	austrohúngaro	austrohúngaro	aq0ms0	qualificative	-	-	-	
peliculas_yes_4_12	8	66	en	en	sps00	preposition	-	-	-	
peliculas_yes_4_12	8	67	esa	ese	dd0fs0	demonstrative	-	-	-	
peliculas_yes_4_12	8	68	guerra	guerra	ncfs000	common	-	-	-	
peliculas_yes_4_12	8	69	.	.	fp	-	-	-	-	

peliculas_yes_4_12	9	1	En	en	sps00	preposition	-	-	-	-	-	-	
peliculas_yes_4_12	9	2	la	el	da0fs0	article	-	-	-	-	-	-	
peliculas_yes_4_12	9	3	siguiente	siguiente	aq0cs0	qualificative	-	-	-	-	-	-	
peliculas_yes_4_12	9	4	escena	escena	ncfs000	common	-	-	-	-	-	-	
peliculas_yes_4_12	9	5	,	,	fc	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	6	el	el	da0ms0	article	-	-	-	-	-	-	
peliculas_yes_4_12	9	7	profesor	profesor	ncms000	common	-	-	-	-	-	-	
peliculas_yes_4_12	9	8	Seldom	seldom	np00000	proper	-	-	-	-	-	-	
peliculas_yes_4_12	9	9	explica	explicar	vmip3s0	main	-	-	-	-	-	-	
peliculas_yes_4_12	9	10	a	a	sps00	preposition	-	-	-	-	-	-	
peliculas_yes_4_12	9	11	sus	su	dp3cp0	possessive	-	-	-	-	-	-	
peliculas_yes_4_12	9	12	alumnos	alumno	ncmp000	common	-	-	-	-	-	-	
peliculas_yes_4_12	9	13	que	que	pr0cn000	relative	-	-	-	-	-	-	
peliculas_yes_4_12	9	14	aquel	aquel	dd0ms0	demonstrative	-	-	-	-	-	-	
peliculas_yes_4_12	9	15	hombre	hombre	ncms000	common	-	-	-	-	-	-	
peliculas_yes_4_12	9	16	no	no	rn	negative	no	-	-	-	-	-	
peliculas_yes_4_12	9	17	era	ser	vsii1s0	semiauxiliary	-	-	-	-	-	-	
peliculas_yes_4_12	9	18	un	uno	di0ms0	indefinite	-	-	-	-	-	-	
peliculas_yes_4_12	9	19	loco	loco	aq0ms0	qualificative	-	-	-	-	-	-	
peliculas_yes_4_12	9	20	,	,	fc	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	21	el	el	da0ms0	article	-	-	-	-	-	-	
peliculas_yes_4_12	9	22	enigma	enigma	ncms000	common	-	-	-	-	-	-	
peliculas_yes_4_12	9	23	que	que	pr0cn000	relative	-	-	-	-	-	-	
peliculas_yes_4_12	9	24	intentaba	intentar	vmii3s0	main	-	-	-	-	-	-	
peliculas_yes_4_12	9	25	descifrar	descifrar	vmn0000	main	-	-	-	-	-	-	
peliculas_yes_4_12	9	26	era	ser	vsii1s0	semiauxiliary	-	-	-	-	-	-	
peliculas_yes_4_12	9	27	el	el	da0ms0	article	-	-	-	-	-	-	
peliculas_yes_4_12	9	28	siguiente	siguiente	aq0cs0	qualificative	-	-	-	-	-	-	
peliculas_yes_4_12	9	29	:	:	fd	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	30	"	"	fe	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	31	¿	¿	fia	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	32	Podemos	poder	vmip1p0	main	-	-	-	-	-	-	
peliculas_yes_4_12	9	33	conocer	conocer	vmn0000	main	-	-	-	-	-	-	
peliculas_yes_4_12	9	34	la	el	da0fs0	article	-	-	-	-	-	-	
peliculas_yes_4_12	9	35	verdad	verdad	ncfs000	common	-	-	-	-	-	-	
peliculas_yes_4_12	9	36	?	?	fit	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	37	"	"	fe	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	38	,	,	fc	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	39	concluyendo	concluir	vmg0000	main	-	-	-	-	-	-	
peliculas_yes_4_12	9	40	que	que	cs	subordinating	-	-	-	-	-	-	
peliculas_yes_4_12	9	41	no	no	rn	negative	-	-	-	no	-	-	
peliculas_yes_4_12	9	42	es	ser	vsip3s0	semiauxiliary	-	-	-	-	-	-	
peliculas_yes_4_12	9	43	posible	posible	aq0cs0	qualificative	-	-	-	-	-	-	
peliculas_yes_4_12	9	44	,	,	fc	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	45	como	como	cs	subordinating	-	-	-	-	-	-	
peliculas_yes_4_12	9	46	también	también	rg	-	-	-	-	-	-	-	
peliculas_yes_4_12	9	47	afirma	afirmar	vmip3s0	main	-	-	-	-	-	-	
peliculas_yes_4_12	9	48	la	el	da0fs0	article	-	-	-	-	-	-	
peliculas_yes_4_12	9	49	frase	frase	ncfs000	common	-	-	-	-	-	-	
peliculas_yes_4_12	9	50	que	que	pr0cn000	relative	-	-	-	-	-	-	
peliculas_yes_4_12	9	51	cierra	cerrar	vmip3s0	main	-	-	-	-	-	-	
peliculas_yes_4_12	9	52	el	el	da0ms0	article	-	-	-	-	-	-	
peliculas_yes_4_12	9	53	Tractatus	tractatus	np00000	proper	-	-	-	-	-	-	
peliculas_yes_4_12	9	54	:	:	fd	-	-	-	-	-	-	-	

peliculas_yes_4_12	10	1	"	"	fe	-	-	-	-	
peliculas_yes_4_12	10	2	De	de	sps00	preposition	-	-	-	
peliculas_yes_4_12	10	3	aquello	aquel	pd0ns000	demonstrative	-	-	-	
peliculas_yes_4_12	10	4	que	que	cs	subordinating	-	-	-	
peliculas_yes_4_12	10	5	no	no	rn	negative	no	-	-	
peliculas_yes_4_12	10	6	se	se	p00cn000	-	-	-	-	
peliculas_yes_4_12	10	7	puede	poder	vmip3s0	main	-	-	-	
peliculas_yes_4_12	10	8	hablar	hablar	vmn0000	main	-	-	-	
peliculas_yes_4_12	10	9	,	,	fc	-	-	-	-	
peliculas_yes_4_12	10	10	es	ser	vsip3s0	semiauxiliary	-	-	-	
peliculas_yes_4_12	10	11	mejor	mejor	aq0cs0	qualificative	-	-	-	
peliculas_yes_4_12	10	12	callar	callar	vmn0000	main	-	-	-	
peliculas_yes_4_12	10	13	se	se	pp3cn000	personal	-	-	-	
peliculas_yes_4_12	10	14	"	"	fe	-	-	-	-	
peliculas_yes_4_12	10	15	.	.	fp	-	-	-	-	

peliculas_yes_4_12	11	1	Wittgenstein	wittgenstein	np00000	proper	***	
peliculas_yes_4_12	11	2	había	haber	vaii1s0	auxiliary	***	
peliculas_yes_4_12	11	3	nacido	nacer	vmp00sm	main	***	
peliculas_yes_4_12	11	4	en	en	sps00	preposition	***	
peliculas_yes_4_12	11	5	una	uno	di0fs0	indefinite	***	
peliculas_yes_4_12	11	6	de	de	sps00	preposition	***	
peliculas_yes_4_12	11	7	las	el	da0fp0	article	***	
peliculas_yes_4_12	11	8	familias	familia	ncfp000	common	***	
peliculas_yes_4_12	11	9	más	más	rg	-	***	
peliculas_yes_4_12	11	10	ricas	rico	aq0fp0	qualificative	***	
peliculas_yes_4_12	11	11	de	de	sps00	preposition	***	
peliculas_yes_4_12	11	12	Viena	viena	np00000	proper	***	
peliculas_yes_4_12	11	13	y	y	cc	coordinating	***	
peliculas_yes_4_12	11	14	había	haber	vaii1s0	auxiliary	***	
peliculas_yes_4_12	11	15	recibido	recibir	vmp00sm	main	***	
peliculas_yes_4_12	11	16	la	el	da0fs0	article	***	
peliculas_yes_4_12	11	17	mejor	mejor	aq0cs0	qualificative	***	
peliculas_yes_4_12	11	18	educación	educación	ncfs000	common	***	
peliculas_yes_4_12	11	19	.	.	fp	-	***	

peliculas_yes_4_12	12	1	En	en	sps00	preposition	***	
peliculas_yes_4_12	12	2	su	su	dp3cs0	possessive	***	
peliculas_yes_4_12	12	3	casa	casa	ncfs000	common	***	
peliculas_yes_4_12	12	4	era	ser	vsii1s0	semiauxiliary	***	
peliculas_yes_4_12	12	5	habitual	habitual	aq0cs0	qualificative	***	
peliculas_yes_4_12	12	6	recibir	recibir	vmn0000	main	***	
peliculas_yes_4_12	12	7	la	el	da0fs0	article	***	
peliculas_yes_4_12	12	8	visita	visita	ncfs000	common	***	
peliculas_yes_4_12	12	9	de	de	sps00	preposition	***	
peliculas_yes_4_12	12	10	Brahms	brahms	np00000	proper	***	
peliculas_yes_4_12	12	11	y	y	cc	coordinating	***	
peliculas_yes_4_12	12	12	Mahler	mahler	np00000	proper	***	
peliculas_yes_4_12	12	13	,	,	fc	-	***	
peliculas_yes_4_12	12	14	por	por	sps00	preposition	***	
peliculas_yes_4_12	12	15	poner	poner	vmn0000	main	***	
peliculas_yes_4_12	12	16	un	uno	di0ms0	indefinite	***	
peliculas_yes_4_12	12	17	ejemplo	ejemplo	ncms000	common	***	
peliculas_yes_4_12	12	18	.	.	fp	-	***	

peliculas_yes_4_12	13	1	Era	ser	vsii1s0	semiauxiliary	***	
peliculas_yes_4_12	13	2	el	el	da0ms0	article	***	
peliculas_yes_4_12	13	3	menor	menor	aq0cs0	qualificative	***	
peliculas_yes_4_12	13	4	de	de	sps00	preposition	***	
peliculas_yes_4_12	13	5	ocho	8	z	-	***	
peliculas_yes_4_12	13	6	hermanos	hermano	ncmp000	common	***	
peliculas_yes_4_12	13	7	,	,	fc	-	***	
peliculas_yes_4_12	13	8	cinco	5	z	-	***	
peliculas_yes_4_12	13	9	de	de	sps00	preposition	***	
peliculas_yes_4_12	13	10	ellos	ellos	pp3mp000	personal	***	
peliculas_yes_4_12	13	11	varones	varón	ncmp000	common	***	
peliculas_yes_4_12	13	12	,	,	fc	-	***	
peliculas_yes_4_12	13	13	de	de	sps00	preposition	***	
peliculas_yes_4_12	13	14	los	el	da0mp0	article	***	
peliculas_yes_4_12	13	15	cuales	cual	pr0cp000	relative	***	
peliculas_yes_4_12	13	16	tres	3	z	-	***	
peliculas_yes_4_12	13	17	se	se	p00cn000	-	***	
peliculas_yes_4_12	13	18	suicidaron	suicidar	vmis3p0	main	***	
peliculas_yes_4_12	13	19	y	y	cc	coordinating	***	
peliculas_yes_4_12	13	20	el	el	da0ms0	article	***	
peliculas_yes_4_12	13	21	cuarto	cuarto	ncms000	common	***	
peliculas_yes_4_12	13	22	fue	ser	vsis3s0	semiauxiliary	***	
peliculas_yes_4_12	13	23	pianista	pianista	nccs000	common	***	
peliculas_yes_4_12	13	24	.	.	fp	-	***	

peliculas_yes_4_12	14	1	Compañero	compañero	ncms000	common	***	
peliculas_yes_4_12	14	2	de	de	sps00	preposition	***	
peliculas_yes_4_12	14	3	colegio	colegio	ncms000	common	***	
peliculas_yes_4_12	14	4	de	de	sps00	preposition	***	
peliculas_yes_4_12	14	5	Hitler	hitler	np00000	proper	***	
peliculas_yes_4_12	14	6	.	.	fp	-	***	

peliculas_yes_4_12	15	1	Después_de	después_de	sps00	preposition	***	
peliculas_yes_4_12	15	2	estudiar	estudiar	vmn0000	main	***	
peliculas_yes_4_12	15	3	ingeniería	ingeniería	ncfs000	common	***	
peliculas_yes_4_12	15	4	aeronáutica	aeronáutico	aq0fs0	qualificative	***	
peliculas_yes_4_12	15	5	en	en	sps00	preposition	***	
peliculas_yes_4_12	15	6	Berlín	berlín	np00000	proper	***	
peliculas_yes_4_12	15	7	,	,	fc	-	***	
peliculas_yes_4_12	15	8	fue	ser	vsis3s0	semiauxiliary	***	
peliculas_yes_4_12	15	9	discípulo	discípulo	ncms000	common	***	
peliculas_yes_4_12	15	10	de	de	sps00	preposition	***	
peliculas_yes_4_12	15	11	Bertrand_Russell	bertrand_russell	np00000	proper	***	
peliculas_yes_4_12	15	12	en	en	sps00	preposition	***	
peliculas_yes_4_12	15	13	la	el	da0fs0	article	***	
peliculas_yes_4_12	15	14	Universidad_de_Cambridge	universidad_de_cambridge	np00000	proper	***	
peliculas_yes_4_12	15	15	.	.	fp	-	***	

peliculas_yes_4_12	16	1	Tras	tras	sps00	preposition	***	
peliculas_yes_4_12	16	2	la	el	da0fs0	article	***	
peliculas_yes_4_12	16	3	guerra	guerra	ncfs000	common	***	
peliculas_yes_4_12	16	4	reparte	repartir	vmip3s0	main	***	
peliculas_yes_4_12	16	5	los	el	da0mp0	article	***	
peliculas_yes_4_12	16	6	300_millones	300000000	zd	-	***	
peliculas_yes_4_12	16	7	de	de	sps00	preposition	***	
peliculas_yes_4_12	16	8	dólares	dólar	ncmp000	common	***	
peliculas_yes_4_12	16	9	de	de	sps00	preposition	***	
peliculas_yes_4_12	16	10	la	el	da0fs0	article	***	
peliculas_yes_4_12	16	11	herencia	herencia	ncfs000	common	***	
peliculas_yes_4_12	16	12	de	de	sps00	preposition	***	
peliculas_yes_4_12	16	13	su	su	dp3cs0	possessive	***	
peliculas_yes_4_12	16	14	padre	padre	ncms000	common	***	
peliculas_yes_4_12	16	15	entre	entre	sps00	preposition	***	
peliculas_yes_4_12	16	16	sus	su	dp3cp0	possessive	***	
peliculas_yes_4_12	16	17	hermanas	hermano	ncfp000	common	***	
peliculas_yes_4_12	16	18	y	y	cc	coordinating	***	
peliculas_yes_4_12	16	19	un	uno	di0ms0	indefinite	***	
peliculas_yes_4_12	16	20	grupo	grupo	ncms000	common	***	
peliculas_yes_4_12	16	21	de	de	sps00	preposition	***	
peliculas_yes_4_12	16	22	artistas	artista	nccp000	common	***	
peliculas_yes_4_12	16	23	e	y	cc	coordinating	***	
peliculas_yes_4_12	16	24	intelectuales	intelectual	nccp000	common	***	
peliculas_yes_4_12	16	25	(	(	fpa	-	***	
peliculas_yes_4_12	16	26	Rilke	rilke	np00000	proper	***	
peliculas_yes_4_12	16	27	entre	entre	sps00	preposition	***	
peliculas_yes_4_12	16	28	ellos	ellos	pp3mp000	personal	***	
peliculas_yes_4_12	16	29	)	)	fpt	-	***	
peliculas_yes_4_12	16	30	y	y	cc	coordinating	***	
peliculas_yes_4_12	16	31	se	se	p00cn000	-	***	
peliculas_yes_4_12	16	32	va	ir	vmip3s0	main	***	
peliculas_yes_4_12	16	33	a	a	sps00	preposition	***	
peliculas_yes_4_12	16	34	ejercer	ejercer	vmn0000	main	***	
peliculas_yes_4_12	16	35	de	de	sps00	preposition	***	
peliculas_yes_4_12	16	36	maestro	maestro	ncms000	common	***	
peliculas_yes_4_12	16	37	en	en	sps00	preposition	***	
peliculas_yes_4_12	16	38	un	uno	di0ms0	indefinite	***	
peliculas_yes_4_12	16	39	pequeño	pequeño	aq0ms0	qualificative	***	
peliculas_yes_4_12	16	40	pueblecito	pueblecito	ncms000	common	***	
peliculas_yes_4_12	16	41	.	.	fp	-	***	

peliculas_yes_4_12	17	1	Y	y	cc	coordinating	***	
peliculas_yes_4_12	17	2	después_de	después_de	sps00	preposition	***	
peliculas_yes_4_12	17	3	ayudante	ayudante	nccs000	common	***	
peliculas_yes_4_12	17	4	de	de	sps00	preposition	***	
peliculas_yes_4_12	17	5	jardinero	jardinero	ncms000	common	***	
peliculas_yes_4_12	17	6	en	en	sps00	preposition	***	
peliculas_yes_4_12	17	7	un	uno	di0ms0	indefinite	***	
peliculas_yes_4_12	17	8	convento	convento	ncms000	common	***	
peliculas_yes_4_12	17	9	de	de	sps00	preposition	***	
peliculas_yes_4_12	17	10	monjes	monje	ncmp000	common	***	
peliculas_yes_4_12	17	11	.	.	fp	-	***	

peliculas_yes_4_12	18	1	Cuando	cuando	cs	subordinating	***	
peliculas_yes_4_12	18	2	a	a	sps00	preposition	***	
peliculas_yes_4_12	18	3	el	el	da0ms0	article	***	
peliculas_yes_4_12	18	4	fin	fin	ncms000	common	***	
peliculas_yes_4_12	18	5	vuelve	volver	vmip3s0	main	***	
peliculas_yes_4_12	18	6	a	a	sps00	preposition	***	
peliculas_yes_4_12	18	7	Cambridge	cambridge	np00000	proper	***	
peliculas_yes_4_12	18	8	es	ser	vsip3s0	semiauxiliary	***	
peliculas_yes_4_12	18	9	para	para	sps00	preposition	***	
peliculas_yes_4_12	18	10	refutar	refutar	vmn0000	main	***	
peliculas_yes_4_12	18	11	todo	todo	pi0ms000	indefinite	***	
peliculas_yes_4_12	18	12	lo	el	da0ns0	article	***	
peliculas_yes_4_12	18	13	que	que	pr0cn000	relative	***	
peliculas_yes_4_12	18	14	anteriormente	anteriormente	rg	-	***	
peliculas_yes_4_12	18	15	había	haber	vaii1s0	auxiliary	***	
peliculas_yes_4_12	18	16	sostenido	sostener	vmp00sm	main	***	
peliculas_yes_4_12	18	17	en	en	sps00	preposition	***	
peliculas_yes_4_12	18	18	el	el	da0ms0	article	***	
peliculas_yes_4_12	18	19	Tractatus	tractatus	np00000	proper	***	
peliculas_yes_4_12	18	20	(	(	fpa	-	***	
peliculas_yes_4_12	18	21	sus	su	dp3cp0	possessive	***	
peliculas_yes_4_12	18	22	teorías	teoría	ncfp000	common	***	
peliculas_yes_4_12	18	23	de	de	sps00	preposition	***	
peliculas_yes_4_12	18	24	esa	ese	dd0fs0	demonstrative	***	
peliculas_yes_4_12	18	25	época	época	ncfs000	common	***	
peliculas_yes_4_12	18	26	se	se	p00cn000	-	***	
peliculas_yes_4_12	18	27	conocen	conocer	vmip3p0	main	***	
peliculas_yes_4_12	18	28	como	como	cs	subordinating	***	
peliculas_yes_4_12	18	29	el	el	da0ms0	article	***	
peliculas_yes_4_12	18	30	segundo	2	ao0ms0	ordinal	***	
